model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,numeric_grade,pollster_wt,has_pollster_rating,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,n_states_polled_per_date,number_states_polled_in_window,geo_volume_weight,combined_frequency_weight,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-09,2024-08-06,2024-08-08,2024-11-05,InsiderAdvantage,243,87713,205617,https://pollingplus.com/news/pollingplus-exclusive-top-two-presidential-cycle-pollsters-towery-and-cahaly-release-battleground-polls/,,,800.0,Text,lv,DEM,Kamala Harris,49.0,800.0,89,Donald Trump Kamala Harris,0.8944271909999159,2024-08-07,2,0,1,4.0,2.0,1.0846522890932808,True,1,1,1.0,1.0,2.0,0.8643599999999999,1.0,1.0846522890932808,Includes Text-to-Web,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,49.0,243,35,MI243,80,Includes Text-to-Web,2,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-10,2024-08-05,2024-08-08,2024-11-05,The New York Times/Siena College,448,87720,205633,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,661.0,Live Phone,lv,DEM,Kamala Harris,49.0,661.0,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8130190649671138,2024-08-06,6,1,0,8.0,3.0,1.3284223283101428,True,1,1,1.0,2.0,2.0,0.8643599999999999,1.0,1.3284223283101428,Live Phone,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,49.0,448,64,WI448,271,Live Phone,4,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-10,2024-08-05,2024-08-08,2024-11-05,The New York Times/Siena College,448,87719,205632,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,619.0,Live Phone,lv,REP,Donald Trump,43.0,619.0,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7867655305108378,2024-08-06,6,1,0,9.0,3.0,1.3284223283101428,True,1,1,1.0,2.0,2.0,0.8643599999999999,1.0,1.3284223283101428,Live Phone,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,43.0,448,64,MI448,86,Live Phone,4,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-10,2024-08-05,2024-08-08,2024-11-05,The New York Times/Siena College,448,87719,205632,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,619.0,Live Phone,lv,DEM,Kamala Harris,48.0,619.0,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7867655305108378,2024-08-06,6,1,0,9.0,3.0,1.3284223283101428,True,1,1,1.0,2.0,2.0,0.8643599999999999,1.0,1.3284223283101428,Live Phone,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,48.0,448,64,MI448,86,Live Phone,4,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-10,2024-08-06,2024-08-09,2024-11-05,The New York Times/Siena College,448,87721,205634,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,693.0,Live Phone,lv,REP,Donald Trump,44.0,693.0,88,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8324662155306964,2024-08-07,6,1,0,10.0,3.0,1.3284223283101428,True,1,1,1.0,1.0,3.0,0.8470728,1.0,1.3284223283101428,Live Phone,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,44.0,448,64,PA448,225,Live Phone,4,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-10,2024-08-05,2024-08-08,2024-11-05,The New York Times/Siena College,448,87720,205633,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,661.0,Live Phone,lv,REP,Donald Trump,43.0,661.0,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8130190649671138,2024-08-06,6,1,0,8.0,3.0,1.3284223283101428,True,1,1,1.0,2.0,2.0,0.8643599999999999,1.0,1.3284223283101428,Live Phone,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,43.0,448,64,WI448,271,Live Phone,4,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-10,2024-08-07,2024-08-08,2024-11-05,Quantus Polls and News,859,87722,205641,https://quantus.substack.com/p/2024-presidential-race-harris-holds,REP,,1000.0,Online Panel,rv,REP,Donald Trump,45.9,1000.0,89,Donald Trump Kamala Harris,1.0,2024-08-07,2,0,1,6.900000000000006,,0.5,False,1,1,1.0,0.0,1.0,0.882,0.882,0.441,Online Non-Prob Panel,2,REP,57,,,,,,,45.9,859,91,NA859,154,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-10,2024-08-07,2024-08-08,2024-11-05,Quantus Polls and News,859,87722,205641,https://quantus.substack.com/p/2024-presidential-race-harris-holds,REP,,1000.0,Online Panel,rv,DEM,Kamala Harris,47.2,1000.0,89,Donald Trump Kamala Harris,1.0,2024-08-07,2,0,1,6.900000000000006,,0.5,False,1,1,1.0,0.0,1.0,0.882,0.882,0.441,Online Non-Prob Panel,1,DEM,57,,,,,,,47.2,859,91,NA859,154,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-10,2024-08-06,2024-08-09,2024-11-05,The New York Times/Siena College,448,87721,205634,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,,,693.0,Live Phone,lv,DEM,Kamala Harris,46.0,693.0,88,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8324662155306964,2024-08-07,6,1,0,10.0,3.0,1.3284223283101428,True,1,1,1.0,1.0,3.0,0.8470728,1.0,1.3284223283101428,Live Phone,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,46.0,448,64,PA448,225,Live Phone,4,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-08-11,2024-08-05,2024-08-09,2024-11-05,YouGov,391,87723,205658,https://carolinaforward.org/blog/august-2024-poll/,DEM,,802.0,Online Panel,rv,REP,Donald Trump,46.0,802.0,88,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8955445270895245,2024-08-07,6,1,0,8.0,3.0,1.3284223283101428,True,1,1,1.0,1.0,1.0,0.882,1.0,1.3284223283101428,Online Non-Prob Panel,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9.0,46.0,391,59,NC391,167,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-08-11,2024-08-05,2024-08-09,2024-11-05,YouGov,391,87723,205658,https://carolinaforward.org/blog/august-2024-poll/,DEM,,802.0,Online Panel,rv,DEM,Kamala Harris,46.0,802.0,88,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8955445270895245,2024-08-07,6,1,0,8.0,3.0,1.3284223283101428,True,1,1,1.0,1.0,1.0,0.882,1.0,1.3284223283101428,Online Non-Prob Panel,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9.0,46.0,391,59,NC391,167,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-12,2024-08-07,2024-08-07,2024-11-05,Redfield & Wilton Strategies,562,87726,205662,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-7-august-2024/,,,1500.0,Online Panel,lv,DEM,Kamala Harris,47.0,2584.0,90,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.6074825037928095,2024-08-07,5,1,0,9.0,1.8,1.0289915108550531,True,1,2,0.778995895790124,0.0,10.0,0.7658408110127831,0.778995895790124,0.8015801637589652,Online Non-Prob Panel,1,DEM,57,,,,,,,47.0,562,73,NA562,143,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87731,205681,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,REP,Donald Trump,40.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,11.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,40.0,692,78,WI692,277,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87729,205679,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,DEM,Kamala Harris,46.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,14.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,46.0,692,78,MI692,91,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,Michigan,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87729,205679,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,REP,Donald Trump,40.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,14.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,40.0,692,78,MI692,91,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-12,2024-08-07,2024-08-07,2024-11-05,Redfield & Wilton Strategies,562,87726,205662,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-7-august-2024/,,,1500.0,Online Panel,lv,REP,Donald Trump,44.0,2584.0,90,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.6074825037928095,2024-08-07,5,1,0,9.0,1.8,1.0289915108550531,True,1,2,0.778995895790124,0.0,10.0,0.7658408110127831,0.778995895790124,0.8015801637589652,Online Non-Prob Panel,2,REP,57,,,,,,,44.0,562,73,NA562,143,Online Non-Prob Panel,6,17,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87730,205680,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,DEM,Kamala Harris,45.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,14.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,45.0,692,78,PA692,231,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87730,205680,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,REP,Donald Trump,41.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,14.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,41.0,692,78,PA692,231,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-12,2024-08-08,2024-08-11,2024-11-05,The Bullfinch Group,692,87731,205681,https://www.independentcenter.org/poll-toplines/exclusive-poll-election-2024-survey-of-swing-states,,,500.0,Online Panel,rv,DEM,Kamala Harris,49.0,500.0,86,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7071067811865476,2024-08-09,5,1,0,11.0,,0.5,False,1,1,1.0,3.0,3.0,0.8470728,0.8470728,0.4235364,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,49.0,692,78,WI692,277,Online Non-Prob Panel,6,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-13,2024-07-31,2024-08-13,2024-11-05,ActiVote,721,87747,205745,https://www.activote.net/trump-leads-harris-in-texas/,,,400.0,App Panel,lv,DEM,Kamala Harris,46.7,400.0,84,Donald Trump Kamala Harris,0.6324555320336759,2024-08-06,2,0,1,0.0,,0.5,False,1,1,1.0,1.0,1.0,0.882,0.882,0.441,River Sample,1,DEM,49,TX,Tex-ish,South,West South Central,Tex-ish,11.0,46.7,721,80,TX721,248,River Sample,9,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,Texas,2024-08-13,2024-07-31,2024-08-13,2024-11-05,ActiVote,721,87747,205745,https://www.activote.net/trump-leads-harris-in-texas/,,,400.0,App Panel,lv,REP,Donald Trump,53.3,400.0,84,Donald Trump Kamala Harris,0.6324555320336759,2024-08-06,2,0,1,0.0,,0.5,False,1,1,1.0,1.0,1.0,0.882,0.882,0.441,River Sample,2,REP,49,TX,Tex-ish,South,West South Central,Tex-ish,11.0,53.3,721,80,TX721,248,River Sample,9,16,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87764,205817,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,405.0,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46.0,405.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6363961030678927,2024-07-29,3,1,0,8.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,11,GA,Southeast,South,South Atlantic,Southeast,9.0,46.0,606,75,GA606,50,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-07,2024-08-11,2024-11-05,J.L. Partners,619,87772,205849,https://jlpartners.com/nationwide-likely-voters-polling-august-14-2024,,,1001.0,Live Phone/Online Panel/App Panel,lv,REP,Donald Trump,43.0,1001.0,86,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.000499875062461,2024-08-09,6,1,0,16.0,1.6,0.9701425001453318,True,1,1,1.0,,,1.0,1.0,0.9701425001453318,Includes Live Phone,2,REP,57,,,,,,,43.0,619,76,NA619,145,Includes Live Phone,1,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-07,2024-08-11,2024-11-05,J.L. Partners,619,87772,205849,https://jlpartners.com/nationwide-likely-voters-polling-august-14-2024,,,1001.0,Live Phone/Online Panel/App Panel,lv,DEM,Kamala Harris,41.0,1001.0,86,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.000499875062461,2024-08-09,6,1,0,16.0,1.6,0.9701425001453318,True,1,1,1.0,,,1.0,1.0,0.9701425001453318,Includes Live Phone,1,DEM,57,,,,,,,41.0,619,76,NA619,145,Includes Live Phone,1,19,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-07,2024-08-14,2024-11-05,ActiVote,721,87776,205883,https://www.activote.net/harris-leaps-ahead-of-trump/,,,1000.0,App Panel,lv,REP,Donald Trump,47.6,1000.0,83,Donald Trump Kamala Harris,1.0,2024-08-10,2,0,1,0.0,,0.5,False,1,2,0.778995895790124,0.0,1.0,0.882,0.6870743800868894,0.3435371900434447,River Sample,2,REP,57,,,,,,,47.6,721,80,NA721,148,River Sample,9,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-07,2024-08-14,2024-11-05,ActiVote,721,87776,205883,https://www.activote.net/harris-leaps-ahead-of-trump/,,,1000.0,App Panel,lv,DEM,Kamala Harris,52.4,1000.0,83,Donald Trump Kamala Harris,1.0,2024-08-10,2,0,1,0.0,,0.5,False,1,2,0.778995895790124,0.0,1.0,0.882,0.6870743800868894,0.3435371900434447,River Sample,1,DEM,57,,,,,,,52.4,721,80,NA721,148,River Sample,9,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-08-08,2024-08-12,2024-11-05,Quinnipiac University,267,87777,205900,https://poll.qu.edu/poll-release?releaseid=3902,,,1500.0,Live Phone,lv,REP,Donald Trump,45.0,1738.0,85,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.3183322798141597,2024-08-10,5,1,0,7.0,2.8,1.2833778958394957,True,1,1,1.0,1.0,1.0,0.882,1.0,1.2833778958394957,Live Phone,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,45.0,267,40,PA267,218,Live Phone,4,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-08-08,2024-08-12,2024-11-05,Quinnipiac University,267,87777,205900,https://poll.qu.edu/poll-release?releaseid=3902,,,1500.0,Live Phone,lv,DEM,Kamala Harris,48.0,1738.0,85,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.3183322798141597,2024-08-10,5,1,0,7.0,2.8,1.2833778958394957,True,1,1,1.0,1.0,1.0,0.882,1.0,1.2833778958394957,Live Phone,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,48.0,267,40,PA267,218,Live Phone,4,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-09,2024-08-12,2024-11-05,Beacon Research/Shaw & Co. Research,103,87780,205944,https://www.foxnews.com/official-polls/fox-news-poll-new-matchup-same-result-trump-bests-harris-one-point,,,1105.0,Live Phone,rv,REP,Donald Trump,45.0,1105.0,85,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.051189802081432,2024-08-10,6,1,0,10.0,2.8,1.2833778958394957,True,1,1,1.0,,,1.0,1.0,1.2833778958394957,Live Phone,2,REP,57,,,,,,,45.0,103,14,NA103,116,Live Phone,4,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-09,2024-08-12,2024-11-05,Beacon Research/Shaw & Co. Research,103,87780,205944,https://www.foxnews.com/official-polls/fox-news-poll-new-matchup-same-result-trump-bests-harris-one-point,,,1105.0,Live Phone,rv,DEM,Kamala Harris,45.0,1105.0,85,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.051189802081432,2024-08-10,6,1,0,10.0,2.8,1.2833778958394957,True,1,1,1.0,,,1.0,1.0,1.2833778958394957,Live Phone,1,DEM,57,,,,,,,45.0,103,14,NA103,116,Live Phone,4,20,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-11,2024-08-13,2024-11-05,YouGov,391,87760,205810,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8IEdK8V.pdf,,,1407.0,Online Panel,rv,REP,Donald Trump,44.0,1407.0,84,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1861703081766968,2024-08-12,5,1,0,10.0,3.0,1.3284223283101428,True,1,3,0.778995895790124,0.0,1.0,0.882,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,2,REP,57,,,,,,,44.0,391,59,NA391,133,Online Non-Prob Panel,6,22,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-11,2024-08-13,2024-11-05,YouGov,391,87760,205810,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8IEdK8V.pdf,,,1407.0,Online Panel,rv,DEM,Kamala Harris,46.0,1407.0,84,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.1861703081766968,2024-08-12,5,1,0,10.0,3.0,1.3284223283101428,True,1,3,0.778995895790124,0.0,1.0,0.882,0.778995895790124,1.0348355416295618,Online Non-Prob Panel,1,DEM,57,,,,,,,46.0,391,59,NA391,133,Online Non-Prob Panel,6,22,1
2024-09-18,2024-09-18T17:02:41Z,2024,Georgia,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87764,205817,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,405.0,Online Panel/Text-to-Web,lv,REP,Donald Trump,46.0,405.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6363961030678927,2024-07-29,3,1,0,8.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,11,GA,Southeast,South,South Atlantic,Southeast,9.0,46.0,606,75,GA606,50,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-05,2024-08-11,2024-11-05,Pew Research Center,253,87778,205903,https://www.pewresearch.org/politics/2024/08/14/harris-energizes-democrats-in-transformed-presidential-race/,,,1500.0,Probability Panel,rv,REP,Donald Trump,45.0,7569.0,86,Donald Trump Kamala Harris Robert F. Kennedy,1.8119050747762695,2024-08-08,3,1,0,9.0,2.5,1.212678125181665,True,1,1,1.0,,,1.0,1.0,1.212678125181665,Online Prob Panel,2,REP,57,,,,,,,45.0,253,37,NA253,127,Online Prob Panel,7,18,1
2024-09-18,2024-09-18T17:02:41Z,2024,National,2024-08-14,2024-08-05,2024-08-11,2024-11-05,Pew Research Center,253,87778,205903,https://www.pewresearch.org/politics/2024/08/14/harris-energizes-democrats-in-transformed-presidential-race/,,,1500.0,Probability Panel,rv,DEM,Kamala Harris,46.0,7569.0,86,Donald Trump Kamala Harris Robert F. Kennedy,1.8119050747762695,2024-08-08,3,1,0,9.0,2.5,1.212678125181665,True,1,1,1.0,,,1.0,1.0,1.212678125181665,Online Prob Panel,1,DEM,57,,,,,,,46.0,253,37,NA253,127,Online Prob Panel,7,18,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87769,205822,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,404.0,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,48.0,404.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-07-29,3,1,0,9.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,48.0,606,75,WI606,276,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,North Carolina,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87767,205820,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,403.0,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,46.0,403.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,10.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9.0,46.0,606,75,NC606,172,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87768,205821,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,411.0,Online Panel/Text-to-Web,lv,REP,Donald Trump,43.0,411.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6410928169929843,2024-07-29,3,1,0,9.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,43.0,606,75,PA606,229,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Pennsylvania,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87768,205821,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,411.0,Online Panel/Text-to-Web,lv,DEM,Kamala Harris,48.0,411.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6410928169929843,2024-07-29,3,1,0,9.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7.0,48.0,606,75,PA606,229,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Wisconsin,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87769,205822,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,404.0,Online Panel/Text-to-Web,lv,REP,Donald Trump,43.0,404.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6356099432828282,2024-07-29,3,1,0,9.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7.0,43.0,606,75,WI606,276,Includes Text-to-Web,2,8,1
2024-09-18,2024-09-18T17:02:41Z,2024,Nevada,2024-08-14,2024-07-26,2024-08-02,2024-11-05,Benenson Strategy Group/GS Strategy Group,606,87766,205819,https://www.cookpolitical.com/survey-research/2024-swing-state-project/fight-redefine-2024-race-president,,,403.0,Online Panel/Text-to-Web,lv,REP,Donald Trump,47.0,403.0,95,Donald Trump Kamala Harris Robert F. Kennedy,0.6348228099241552,2024-07-29,3,1,0,11.0,,0.5,False,1,1,1.0,7.0,7.0,0.781312979922048,0.781312979922048,0.390656489961024,Includes Text-to-Web,2,REP,34,NV,Southwest,West,Southwest,Southwest,10.0,47.0,606,75,NV606,198,Includes Text-to-Web,2,8,1
